household_id,credit_score,debt_to_income_ratio,delinquency_flag_90d
HH_24089,718,0.13985881749091308,0
HH_24090,709,0.2429540939599337,0
HH_24091,814,0.14127763083789893,0
HH_24092,792,0.5918170936119288,0
HH_24093,792,0.3042487957226382,0
HH_24094,698,0.49787726900642804,0
HH_24095,785,0.2800428956156724,0
HH_24096,686,0.5604837882662825,0
HH_24097,678,0.35611268898128534,0
HH_24098,735,0.18799948711070172,0
HH_24099,590,0.5121364849453413,0
HH_24100,673,0.2083477816722011,0
HH_24101,770,0.5970245081542027,0
HH_24102,733,0.36861747038191583,0
HH_24103,694,0.5399111386616889,1
HH_24104,723,0.49975842404490667,0
HH_24105,704,0.595564753070874,0
HH_24106,737,0.5641490144619016,0
HH_24107,754,0.37048374220593294,1
HH_24108,582,0.32416420781459365,1
HH_24109,662,0.3662421183740725,0
HH_24110,683,0.5358369209747431,0
HH_24111,779,0.26444176166467404,0
HH_24112,702,0.21164352588590948,0
HH_24113,618,0.5929375690871274,1
HH_24114,658,0.4643641986262931,0
HH_24115,788,0.14922710415146925,0
HH_24116,597,0.3072818744422995,0
HH_24117,706,0.5695255904130554,0
HH_24118,810,0.14495453318732757,1
HH_24119,794,0.5161663102926026,0
HH_24120,630,0.11076237700560473,0
HH_24121,777,0.5842495363415472,0
HH_24122,703,0.3071607171861397,0
HH_24123,693,0.28283913468151733,0
HH_24124,733,0.5393627159862882,0
HH_24125,600,0.2978957509497039,0
HH_24126,682,0.21380847101344255,0
HH_24127,705,0.4111431441740887,0
HH_24128,775,0.5107018840517861,0
HH_24129,609,0.23191683714222125,0
HH_24130,735,0.3983642860094665,0
HH_24131,682,0.10521165229403809,0
HH_24132,717,0.554576583291257,0
HH_24133,656,0.10957279502253273,0
HH_24134,640,0.5648338709191123,0
HH_24135,773,0.5175064485508108,0
HH_24136,580,0.2601668742116702,0
HH_24137,692,0.21873179578944443,0
HH_24138,774,0.44817107139781776,0
HH_24139,720,0.43122104562313135,0
HH_24140,744,0.2835288170402481,0
HH_24141,654,0.33590733610315515,0
HH_24142,656,0.5235278268847028,1
HH_24143,787,0.5273510131053137,1
HH_24144,622,0.4543456109303208,0
HH_24145,728,0.23238024220227368,0
HH_24146,601,0.13558630149685189,1
HH_24147,779,0.2944757068744326,0
HH_24148,677,0.4978385246746243,0
HH_24149,799,0.5523731504088988,0
HH_24150,693,0.35674230044452193,0
HH_24151,666,0.5131097304121425,0
HH_24152,653,0.19581392925096178,0
HH_24153,640,0.2725207843516433,0
HH_24154,587,0.24596278469363073,0
HH_24155,775,0.5301834350725437,1
HH_24156,589,0.4231090856355729,0
HH_24157,786,0.20619406590313047,0
HH_24158,750,0.16486083987816144,0
HH_24159,612,0.22169398764954298,0
HH_24160,650,0.5195035099849546,0
HH_24161,805,0.16363079021252167,0
HH_24162,657,0.43309516200593146,0
HH_24163,656,0.38017189642255755,1
HH_24164,650,0.4283103408615142,0
HH_24165,793,0.301348374815815,0
HH_24166,797,0.1082084906081249,0
HH_24167,803,0.31392765179007065,0
HH_24168,708,0.4273796820889537,1
HH_24169,624,0.577297688210515,0
HH_24170,791,0.4630624749536977,0
HH_24171,734,0.4271067077412408,0
HH_24172,669,0.3172624496550941,0
HH_24173,750,0.26938844190115707,0
HH_24174,599,0.3424593571629494,0
HH_24175,780,0.43188718493569644,1
HH_24176,799,0.33783720320319566,0
HH_24177,623,0.2309593840493678,0
HH_24178,585,0.13999194063752354,0
HH_24179,701,0.4179981687243549,0
HH_24180,803,0.4725431538808629,1
HH_24181,649,0.2534981858190506,0
HH_24182,588,0.3970078663394333,0
HH_24183,596,0.15354253949707972,0
HH_24184,780,0.2800730049359976,0
HH_24185,704,0.31095778181992684,0
HH_24186,691,0.4090878099106453,0
HH_24187,747,0.36091465029284164,0
HH_24188,698,0.1384334276831866,0
HH_24189,588,0.5631033010502507,0
HH_24190,720,0.22624966017293466,0
HH_24191,809,0.24860431993099516,0
HH_24192,816,0.46119270294838255,0
HH_24193,700,0.46794122898844115,1
HH_24194,798,0.15293076586035217,0
HH_24195,679,0.2927083118162447,0
HH_24196,636,0.5566844170900063,0
HH_24197,762,0.2130966406879147,0
HH_24198,780,0.28050811256077235,0
HH_24199,777,0.28573694501078795,0
HH_24200,672,0.24994583492855219,0
HH_24201,663,0.38598317637872925,0
HH_24202,797,0.26487095496307966,0
HH_24203,771,0.312281673127885,0
HH_24204,796,0.5499652380677214,0
HH_24205,799,0.32565914173509436,0
HH_24206,657,0.2931526865708206,0
HH_24207,709,0.5953335988351839,0
HH_24208,812,0.4357934059419448,0
HH_24209,789,0.5410699540731573,0
HH_24210,641,0.11202357920548969,0
HH_24211,692,0.20210108787111689,0
HH_24212,817,0.5768031200974191,1
HH_24213,607,0.2019593933361906,1
HH_24214,804,0.3895995421738305,0
HH_24215,623,0.22875660274805507,0
HH_24216,654,0.3520615788554957,0
HH_24217,757,0.48880261385865953,0
HH_24218,594,0.3018863700057278,0
HH_24219,638,0.27293401220000135,0
HH_24220,791,0.29131726672520164,0
HH_24221,584,0.2607303130696864,0
HH_24222,686,0.24791633689179451,0
HH_24223,708,0.2792810027551105,0
HH_24224,711,0.4267999846247228,0
HH_24225,796,0.5911546878975079,0
HH_24226,721,0.2602976755197898,0
HH_24227,673,0.16134726903167754,0
HH_24228,600,0.36109229162875633,1
HH_24229,761,0.2004088745056288,0
HH_24230,764,0.49975809364760193,0
HH_24231,668,0.4383697712958712,0
HH_24232,763,0.21553488162575504,0
HH_24233,664,0.5955249631596364,0
HH_24234,819,0.44248339394680547,0
HH_24235,663,0.25178916606669166,0
HH_24236,757,0.42941641310574985,0
HH_24237,611,0.16453622876284965,0
HH_24238,780,0.4383006601824647,0
HH_24239,725,0.14313317322916527,0
HH_24240,605,0.5558802541659281,0
HH_24241,742,0.49676413230371297,0
HH_24242,808,0.20940866544945533,0
HH_24243,799,0.4171319600379262,0
HH_24244,798,0.2822998128852604,0
HH_24245,612,0.13669449257578484,0
HH_24246,654,0.5926624929843762,0
HH_24247,658,0.5134221298113923,0
HH_24248,755,0.37404312669926054,0
HH_24249,640,0.2868833563455583,0
HH_24250,788,0.29776189827276067,0
HH_24251,761,0.4626587193254045,0
HH_24252,804,0.4768695351992731,0
HH_24253,727,0.10704489056903396,0
HH_24254,652,0.19497094382229088,0
HH_24255,723,0.49702908339895,0
HH_24256,658,0.45413129377598527,0
HH_24257,631,0.48061493327349225,0
HH_24258,608,0.11250900442281594,0
HH_24259,793,0.3944273579841596,0
HH_24260,744,0.16663175038574876,1
HH_24261,684,0.30992094677932236,0
HH_24262,686,0.1578889963134232,0
HH_24263,605,0.21040340343798528,0
HH_24264,651,0.19583605955588504,0
HH_24265,631,0.510265213868741,0
HH_24266,759,0.32573095603817737,0
HH_24267,691,0.544157344583008,0
HH_24268,688,0.41638985379339577,1
HH_24269,761,0.2852451923005771,0
HH_24270,726,0.5169946861288003,0
HH_24271,805,0.12081430809793178,0
HH_24272,646,0.43382785446381567,0
HH_24273,628,0.5791564759235234,0
HH_24274,816,0.5310166353829396,1
HH_24275,766,0.14637589744897947,0
HH_24276,723,0.1844155417544107,0
HH_24277,783,0.4183040318990612,0
HH_24278,654,0.5949796260694866,1
HH_24279,780,0.23374933660010852,0
HH_24280,803,0.11076835342071575,0
HH_24281,768,0.1907197825716266,0
HH_24282,584,0.3016961758139043,0
HH_24283,755,0.10706347719010942,0
HH_24284,611,0.13628954057959083,0
HH_24285,764,0.18699060428815886,1
HH_24286,719,0.3307980859201719,0
HH_24287,807,0.40988066394656775,0
HH_24288,590,0.22880712834876485,0
HH_24289,628,0.347251933991381,0
HH_24290,771,0.1892969453279442,0
HH_24291,784,0.33385623578928614,1
HH_24292,603,0.433006265781526,0
HH_24293,766,0.2754035654196959,0
HH_24294,613,0.5393167178997323,0
HH_24295,636,0.22532560809234622,0
HH_24296,727,0.40945364351076663,0
HH_24297,744,0.21422728585991133,0
HH_24298,802,0.5471292539986854,0
HH_24299,647,0.17482531677953864,0
HH_24300,794,0.29818192549330724,0
HH_24301,725,0.26907012556778054,0
HH_24302,712,0.5633022805726973,0
HH_24303,600,0.39210556018827547,0
HH_24304,776,0.20340005312104423,1
HH_24305,580,0.2397753448245902,0
HH_24306,722,0.2837082245476876,0
HH_24307,649,0.5557211690028455,0
HH_24308,775,0.2926554679039798,0
HH_24309,581,0.23735358607030035,0
HH_24310,817,0.19798635866789413,0
HH_24311,707,0.569984375554852,0
HH_24312,721,0.4220962677505412,0
HH_24313,647,0.4676573416400336,0
HH_24314,722,0.4963066001088132,0
HH_24315,806,0.11028309715848231,0
HH_24316,764,0.5710588664491666,0
HH_24317,815,0.5701930314699526,0
HH_24318,599,0.2050145893597712,0
HH_24319,778,0.5824277338750654,0
HH_24320,753,0.12650609036003754,0
HH_24321,652,0.4283984808223662,0
HH_24322,588,0.5394105121983592,0
HH_24323,591,0.5873656251174026,0
HH_24324,635,0.5528777602466372,0
HH_24325,795,0.5241342662353516,0
HH_24326,727,0.5364056970454509,0
HH_24327,604,0.5709932828936309,1
HH_24328,812,0.19140301088220188,1
HH_24329,800,0.10114669611040236,0
HH_24330,799,0.10138301224402455,0
HH_24331,684,0.20301590558402524,1
HH_24332,760,0.5277902743974761,1
HH_24333,755,0.47922899783523243,0
HH_24334,690,0.3485095320193242,0
HH_24335,609,0.24951337939398224,0
HH_24336,682,0.4180093903728913,0
HH_24337,684,0.17359701659905916,0
HH_24338,816,0.21132055787797902,1
HH_24339,723,0.49348540848732636,0
HH_24340,706,0.3170189852206723,0
HH_24341,796,0.464889449030636,0
HH_24342,792,0.339066032405415,0
HH_24343,799,0.1526459555702672,1
HH_24344,704,0.23984890072514056,0
HH_24345,734,0.3709618076245754,0
HH_24346,623,0.5540363260234481,0
HH_24347,593,0.39168218703123603,0
HH_24348,718,0.1601434873214255,0
HH_24349,711,0.3675546308658596,1
HH_24350,645,0.32968778337849003,0
HH_24351,819,0.2984940778931209,1
HH_24352,685,0.2469042063146412,0
HH_24353,730,0.20513917183677746,0
HH_24354,629,0.32734820287684985,0
HH_24355,643,0.4856837111321699,0
HH_24356,786,0.1640786604018801,0
HH_24357,652,0.19477241334784826,0
HH_24358,809,0.339126027348987,0
HH_24359,601,0.28965362174176423,0
HH_24360,592,0.39998060482703524,0
HH_24361,675,0.35890109215742794,0
HH_24362,665,0.10171793822433453,0
HH_24363,623,0.4802066964755699,0
HH_24364,629,0.17097519902584243,0
HH_24365,713,0.15212152894512063,0
HH_24366,807,0.1662543556049841,0
HH_24367,598,0.539650653188638,0
HH_24368,663,0.40008441557870733,0
HH_24369,760,0.3778619083159567,0
HH_24370,657,0.37635824803904416,0
HH_24371,778,0.2666797504226345,0
HH_24372,802,0.4547898553816483,0
HH_24373,656,0.3545600259357612,0
HH_24374,784,0.39643011145201645,0
HH_24375,655,0.4076035734660459,0
HH_24376,670,0.2521599108909083,0
HH_24377,616,0.4904915723665113,0
HH_24378,797,0.3612924557323338,0
HH_24379,617,0.3760992829040991,1
HH_24380,767,0.20502138202766831,0
HH_24381,781,0.3412018401759732,1
HH_24382,643,0.5494590900412094,0
HH_24383,794,0.21961984800531723,1
HH_24384,620,0.3742618989003571,0
HH_24385,591,0.15480442547254483,0
HH_24386,690,0.24602352986474904,0
HH_24387,694,0.38398536125635696,0
HH_24388,620,0.5824556568456525,0
HH_24389,695,0.31277121028145594,0
HH_24390,656,0.2885993264865735,0
HH_24391,617,0.14914859523486065,0
HH_24392,614,0.2944387329067001,0
HH_24393,724,0.20362894690763186,0
HH_24394,790,0.18905930935992618,0
HH_24395,770,0.16614961234505352,0
HH_24396,692,0.2548284856401518,0
HH_24397,778,0.24795067676937108,0
HH_24398,608,0.43656897834185016,0
HH_24399,769,0.19700208414956225,0
HH_24400,714,0.2982973648540911,0
HH_24401,595,0.5003105197617304,0
HH_24402,670,0.3692860155452713,0
HH_24403,590,0.14146789725800726,0
HH_24404,758,0.4954899474139929,0
HH_24405,592,0.4760110116717158,0
HH_24406,638,0.15542673153428752,0
HH_24407,814,0.4045612188349247,0
HH_24408,739,0.3842618642311818,0
HH_24409,773,0.38723521412928175,0
HH_24410,785,0.25322195260168157,1
HH_24411,740,0.4374981025294139,0
HH_24412,752,0.2225191604024511,0
HH_24413,641,0.4476083493009122,0
HH_24414,611,0.2513702019480172,0
HH_24415,656,0.3015643224520912,0
HH_24416,764,0.5608047521483901,0
HH_24417,600,0.5834542072334846,0
HH_24418,654,0.590625114511078,0
HH_24419,805,0.29240108226609696,0
HH_24420,687,0.4287682358364573,0
HH_24421,655,0.316009921261151,1
HH_24422,806,0.14479663923126804,0
HH_24423,647,0.47370562152059137,0
HH_24424,599,0.5696838394926675,0
HH_24425,755,0.29408255708252096,0
HH_24426,652,0.5966738889423171,0
HH_24427,675,0.2571521011837494,0
HH_24428,619,0.1018553011111614,0
HH_24429,701,0.30298913932769533,0
HH_24430,634,0.4664792744931281,0
HH_24431,777,0.3978317978980399,0
HH_24432,635,0.5417940812586197,0
HH_24433,580,0.1920781333085407,0
HH_24434,729,0.14087547387658614,0
HH_24435,657,0.590103859665982,0
HH_24436,648,0.4891226080765083,0
HH_24437,700,0.12476292729108582,0
HH_24438,781,0.12582214740607126,0
HH_24439,664,0.1705679023963458,0
HH_24440,712,0.14415683763144763,0
HH_24441,756,0.5812637500358958,0
HH_24442,616,0.19641304495347647,0
HH_24443,707,0.21872537411811963,0
HH_24444,686,0.20895815968298212,0
HH_24445,629,0.3801564055363078,0
HH_24446,742,0.5656612390518312,0
HH_24447,686,0.523124577166173,0
HH_24448,735,0.47569322252245494,0
HH_24449,729,0.20353610468448632,0
HH_24450,809,0.40042324736663637,0
HH_24451,637,0.14867975353582844,0
HH_24452,593,0.43261833572176434,0
HH_24453,769,0.3343458724815338,0
HH_24454,755,0.37399303067567213,0
HH_24455,734,0.20975477587404798,0
HH_24456,674,0.10192041190697923,0
HH_24457,609,0.14881677333698887,0
HH_24458,611,0.5474048361077566,0
HH_24459,655,0.23046680192795324,0
HH_24460,581,0.36973288434530704,0
HH_24461,632,0.45361245436786735,0
HH_24462,596,0.45947822319631626,0
HH_24463,804,0.4703604670124969,0
HH_24464,580,0.192699939241219,0
HH_24465,603,0.3894364269948364,0
HH_24466,809,0.5075878812474761,0
HH_24467,779,0.4816586031906359,0
HH_24468,595,0.3662327120651202,0
HH_24469,808,0.30851344592252616,0
HH_24470,809,0.26646128866153596,0
HH_24471,813,0.5805747067621891,0
HH_24472,773,0.3335462108645776,0
HH_24473,806,0.21879797031460993,0
HH_24474,588,0.29648527342062714,0
HH_24475,719,0.5946148085537314,0
HH_24476,747,0.1732663486467915,1
HH_24477,599,0.387409742413376,0
HH_24478,711,0.5010730953989445,0
HH_24479,650,0.4242665519916866,0
HH_24480,618,0.2565655336164875,0
HH_24481,613,0.3310584574262576,0
HH_24482,701,0.37475284974376255,0
HH_24483,625,0.12087565422438176,0
HH_24484,644,0.12134154619520773,0
HH_24485,716,0.18437196017998028,0
HH_24486,640,0.56024465551945,0
HH_24487,666,0.16346689226202063,0
HH_24488,652,0.5563325357977971,1
HH_24489,815,0.3918885527157755,0
HH_24490,765,0.4910522920256918,0
HH_24491,612,0.5619529079375961,1
HH_24492,812,0.42029156099342857,0
HH_24493,664,0.5155136443769768,0
HH_24494,762,0.29594757005287275,0
HH_24495,797,0.425291910262137,0
HH_24496,815,0.23079399627873773,0
HH_24497,792,0.23383094401271767,0
HH_24498,652,0.22109614215042891,0
HH_24499,601,0.1970862746384703,0
HH_24500,718,0.3613692828165359,0
HH_24501,700,0.39089518658799793,1
HH_24502,792,0.4456099351601924,0
HH_24503,625,0.11806912691031349,0
HH_24504,805,0.3006620362494131,0
HH_24505,775,0.2003370956638527,0
HH_24506,772,0.45142997873754387,0
HH_24507,689,0.33105511930415177,0
HH_24508,701,0.48588018253619736,0
HH_24509,819,0.25777021347613893,0
HH_24510,744,0.4388379143130222,0
HH_24511,719,0.47956080443542204,1
HH_24512,622,0.2789910720360723,0
HH_24513,703,0.12173200445502394,0
HH_24514,659,0.4012342883085278,0
HH_24515,659,0.40603175046894824,0
HH_24516,625,0.4795917704223207,0
HH_24517,619,0.43514212829943466,0
HH_24518,722,0.3399970665863654,0
HH_24519,780,0.21419654294337212,0
HH_24520,611,0.5111458849585482,0
HH_24521,777,0.23768982773788042,1
HH_24522,674,0.5176727701311408,0
HH_24523,784,0.4392766328716977,0
HH_24524,719,0.29547136354085124,1
HH_24525,803,0.24816267202868922,0
HH_24526,783,0.4386832215646005,0
HH_24527,803,0.5348941487630288,0
HH_24528,726,0.21384629699748267,0
HH_24529,655,0.5712351204547745,0
HH_24530,728,0.38903911781952016,0
HH_24531,724,0.39363413994537766,0
HH_24532,712,0.13607200287347457,0
HH_24533,714,0.254337599137169,0
HH_24534,609,0.23971264652316773,0
HH_24535,588,0.12004802057612976,0
HH_24536,687,0.2650829375503235,0
HH_24537,763,0.23402233329392055,0
HH_24538,795,0.16540936605397774,0
HH_24539,747,0.25774849788834664,1
HH_24540,728,0.2689506488383204,0
HH_24541,654,0.3896591554092954,0
HH_24542,650,0.26285414959568276,0
HH_24543,608,0.45834099898512726,0
HH_24544,624,0.13854084963022237,0
HH_24545,633,0.3450649829805923,0
HH_24546,750,0.3595570566805001,0
HH_24547,769,0.24887923575355927,0
HH_24548,612,0.20370463713907963,0
HH_24549,640,0.1494275522652546,1
HH_24550,801,0.477083442475702,0
HH_24551,802,0.26081455722355784,0
HH_24552,716,0.3653281390729901,0
HH_24553,626,0.25775580293313827,0
HH_24554,606,0.39413197108217357,0
HH_24555,589,0.44293840604524204,0
HH_24556,767,0.28918017457703726,0
HH_24557,602,0.36791876163185955,0
HH_24558,776,0.5454862479491053,0
HH_24559,711,0.5300753954999959,0
HH_24560,767,0.2614636644686642,0
HH_24561,666,0.43322133848797795,0
HH_24562,704,0.3987098185275826,0
HH_24563,583,0.5243450955751822,0
HH_24564,675,0.5161280736237517,0
HH_24565,759,0.17208558058584786,0
HH_24566,805,0.12016213397586509,0
HH_24567,769,0.4917639112157184,1
HH_24568,815,0.4115693878168286,0
HH_24569,725,0.10557939782794876,1
HH_24570,677,0.1713497493989429,0
HH_24571,625,0.44679109621647517,0
HH_24572,735,0.5857011766059816,0
HH_24573,672,0.23559526137584583,0
HH_24574,763,0.2724397207723702,1
HH_24575,791,0.2287421206397884,0
HH_24576,669,0.4262786105660762,0
HH_24577,771,0.2507362212869888,0
HH_24578,738,0.2964666581194447,0
HH_24579,720,0.20781556455714037,0
HH_24580,682,0.2882535366956893,0
HH_24581,810,0.47404300957089696,1
HH_24582,686,0.3551432578681962,1
HH_24583,813,0.5648498001428709,0
HH_24584,740,0.3769904464372036,0
HH_24585,592,0.20096219573119325,0
HH_24586,803,0.38116223003820426,0
HH_24587,734,0.36313564050276903,0
HH_24588,706,0.1011861685376462,0
HH_24589,627,0.30884374077760957,0
HH_24590,643,0.5814994528519553,0
HH_24591,632,0.3069678660699847,0
HH_24592,741,0.30463208069916203,0
HH_24593,659,0.3886079831655088,0
HH_24594,808,0.44817345495268346,0
HH_24595,626,0.3005314772663997,0
HH_24596,631,0.1329744218502885,0
HH_24597,653,0.22854850237594224,1
HH_24598,756,0.339369958178521,0
HH_24599,818,0.4861748945682527,0
HH_24600,624,0.4400640162201397,0
HH_24601,788,0.44959330801496455,0
HH_24602,705,0.11883266137323908,0
HH_24603,805,0.47367174127620826,0
HH_24604,666,0.13487281086140065,0
HH_24605,603,0.21916382021431943,0
HH_24606,709,0.2227052824537417,0
HH_24607,663,0.27046619453273135,0
HH_24608,597,0.14694961815919896,0
HH_24609,584,0.5558991072846088,1
HH_24610,817,0.38071023925989944,0
HH_24611,698,0.3699687743952631,0
HH_24612,783,0.2398797110787765,0
HH_24613,635,0.47600784312642497,1
HH_24614,785,0.23550001441860027,0
HH_24615,686,0.24172491263427406,0
HH_24616,697,0.10326336767104907,0
HH_24617,630,0.3667153688064685,0
HH_24618,735,0.24581111487959148,0
HH_24619,677,0.2638101292165068,0
HH_24620,671,0.46721249963314193,0
HH_24621,691,0.4479659052319612,0
HH_24622,736,0.30037676240107236,0
HH_24623,596,0.27893077609396766,0
HH_24624,647,0.1524821388017433,1
HH_24625,620,0.11555629213380872,0
HH_24626,709,0.4818915475410118,0
HH_24627,727,0.5634438595381289,0
HH_24628,745,0.21750520989075864,0
HH_24629,678,0.1353635395777281,0
HH_24630,789,0.4080590501332546,1
HH_24631,741,0.23764680171166216,0
HH_24632,713,0.5636542405471034,0
HH_24633,592,0.16586576102855285,0
HH_24634,639,0.12714553122742225,0
HH_24635,582,0.32343552388204266,0
HH_24636,622,0.5789500151622605,0
HH_24637,782,0.3533417129628946,1
HH_24638,719,0.46396187896786256,0
HH_24639,654,0.4672705980969438,0
HH_24640,590,0.3189868806131432,0
HH_24641,817,0.5129971297189969,0
HH_24642,665,0.5920562801582049,0
HH_24643,688,0.2063208457690607,1
HH_24644,772,0.3668265325673655,0
HH_24645,704,0.3170734578757559,0
HH_24646,671,0.2808054711608817,0
HH_24647,790,0.4732284264559872,0
HH_24648,686,0.17345823586919387,0
HH_24649,657,0.4438734081023745,0
HH_24650,723,0.2901911133804993,0
HH_24651,659,0.4787620344917004,0
HH_24652,814,0.5036679075707705,1
HH_24653,725,0.5848089697967892,0
HH_24654,630,0.14536969360239568,0
HH_24655,740,0.3815664329876217,0
HH_24656,709,0.31783359961427027,0
HH_24657,806,0.4267061504858296,0
HH_24658,779,0.23168911795601108,0
HH_24659,760,0.2794730566268009,0
HH_24660,794,0.1646004927708066,0
HH_24661,588,0.5871414273967408,0
HH_24662,802,0.3764122495976516,0
HH_24663,706,0.44451745207723403,0
HH_24664,788,0.5178682761933097,0
HH_24665,812,0.5663819068617104,0
HH_24666,751,0.20809582811005986,0
HH_24667,717,0.22745425634939984,1
HH_24668,673,0.3990797570824226,0
HH_24669,764,0.19859315431380523,0
HH_24670,689,0.18861431262336145,0
HH_24671,717,0.5081170467821142,0
HH_24672,616,0.46679118545773957,1
HH_24673,610,0.3398486799003192,0
HH_24674,624,0.21450106461527854,0
HH_24675,656,0.5445078778880695,1
HH_24676,671,0.48524005566131967,0
HH_24677,708,0.54655409290096,0
HH_24678,781,0.3168329952901239,1
HH_24679,662,0.5953349727577388,0
HH_24680,760,0.2714546454206205,0
HH_24681,778,0.21039827212993992,0
HH_24682,768,0.26581907348806066,0
HH_24683,738,0.1979517861561582,0
HH_24684,789,0.533838554061146,0
HH_24685,736,0.4113192613617226,0
HH_24686,630,0.41047759422311425,0
HH_24687,798,0.3318473721076789,0
HH_24688,814,0.5719929337502284,0
HH_24689,819,0.33786494347223883,0
HH_24690,753,0.5599976019422762,1
HH_24691,774,0.44493805083311155,1
HH_24692,589,0.46969215787638896,1
HH_24693,632,0.10878117558344966,1
HH_24694,612,0.33977883959721256,0
HH_24695,713,0.2661568348588085,0
HH_24696,606,0.26416709213616885,0
HH_24697,585,0.4942081107542433,0
HH_24698,694,0.5668698915803363,0
HH_24699,703,0.31931636180566403,0
HH_24700,657,0.32643714318151906,0
HH_24701,788,0.3828988651238665,0
HH_24702,741,0.3039516775106428,0
HH_24703,699,0.5319335906615804,0
HH_24704,714,0.3658971203208764,0
HH_24705,733,0.3858202412922659,0
HH_24706,673,0.1807218556331399,0
HH_24707,673,0.5456847345321634,0
HH_24708,800,0.5213728071278514,0
HH_24709,716,0.3256630539613362,0
HH_24710,702,0.3392171510605686,0
HH_24711,609,0.2028657433966989,0
HH_24712,767,0.31911123916208184,0
HH_24713,589,0.19228573364854049,0
HH_24714,595,0.5399003789021501,0
HH_24715,591,0.5102531894123228,0
HH_24716,793,0.10493873343036678,0
HH_24717,784,0.3868798868520841,1
HH_24718,604,0.4463227088174947,0
HH_24719,624,0.10912680923886384,0
HH_24720,763,0.528994299471846,0
HH_24721,628,0.14666863348390266,0
HH_24722,622,0.43657317650790584,0
HH_24723,605,0.23799227459887065,0
HH_24724,713,0.5737753406603039,0
HH_24725,764,0.46427485369946797,0
HH_24726,763,0.5695711717904404,0
HH_24727,703,0.2792228751820366,0
HH_24728,671,0.5920674868903639,0
HH_24729,687,0.2422255766447852,0
HH_24730,684,0.30131811715172774,0
HH_24731,726,0.37505839514934125,0
HH_24732,647,0.40982000571083277,0
HH_24733,788,0.550244352556377,0
HH_24734,761,0.49023648716219026,0
HH_24735,776,0.2956340928294462,0
HH_24736,664,0.4303485226147027,0
HH_24737,681,0.5617424301912762,0
HH_24738,616,0.4221651525787725,0
HH_24739,688,0.4845785272253166,0
HH_24740,714,0.3797348784933713,0
HH_24741,634,0.527643888723963,0
HH_24742,610,0.49547045528668865,0
HH_24743,796,0.5451940756101238,0
HH_24744,816,0.4246312228400122,0
HH_24745,582,0.15270018633274665,1
HH_24746,588,0.2139537092487617,0
HH_24747,773,0.3904348574572942,0
HH_24748,701,0.20698863434169387,0
HH_24749,767,0.24442074220400492,0
HH_24750,669,0.3910207280014396,0
HH_24751,800,0.16271909082259703,0
HH_24752,781,0.5999023959858845,0
HH_24753,615,0.500149604928435,0
HH_24754,594,0.5932761352386059,0
HH_24755,731,0.3571708290878225,0
HH_24756,792,0.19623524731210454,0
HH_24757,720,0.2953696536810716,0
HH_24758,644,0.3068944302909743,0
HH_24759,775,0.5048113753877889,1
HH_24760,615,0.5778013270690938,0
HH_24761,651,0.35679632862991895,0
HH_24762,767,0.23723808429192592,0
HH_24763,800,0.5434404998517421,0
HH_24764,733,0.34671520366256015,0
HH_24765,712,0.4138928480661538,0
HH_24766,761,0.44506321260428217,0
HH_24767,796,0.557323069709582,1
HH_24768,767,0.26847305157986223,0
HH_24769,720,0.5941168200603656,0
HH_24770,692,0.5757058142048572,0
HH_24771,731,0.21720794732067047,0
HH_24772,623,0.44395304901566257,0
HH_24773,721,0.13788331614879754,0
HH_24774,654,0.5914154690890006,0
HH_24775,652,0.49687012185733215,0
HH_24776,589,0.487659239805616,0
HH_24777,680,0.2735955807602011,0
HH_24778,664,0.30783058951015674,0
HH_24779,816,0.47752892843217765,0
HH_24780,731,0.4389447512904745,0
HH_24781,660,0.5575129590062406,0
HH_24782,793,0.325716058121055,0
HH_24783,689,0.39509997164331934,0
HH_24784,798,0.36496817380487634,0
HH_24785,741,0.46450026992043725,1
HH_24786,626,0.19001042402320625,0
HH_24787,637,0.3094919890947754,0
HH_24788,663,0.4293621540513396,0
HH_24789,749,0.5037516589996097,0
HH_24790,658,0.4211418525268844,0
HH_24791,631,0.2800275961721038,0
HH_24792,734,0.33066321624133743,0
HH_24793,582,0.5828893732323995,0
HH_24794,792,0.298895039231153,0
HH_24795,661,0.5889095962383234,0
HH_24796,806,0.13994237427652853,0
HH_24797,616,0.5969441674939555,0
HH_24798,744,0.2848558918979418,0
HH_24799,740,0.308404635718997,0
HH_24800,727,0.5994069897177189,0
HH_24801,594,0.40332952019458623,0
HH_24802,586,0.268102305224188,0
HH_24803,630,0.20247518677368456,0
HH_24804,672,0.2654988296035674,0
HH_24805,807,0.1615426734540227,0
HH_24806,632,0.595424818385667,0
HH_24807,584,0.17163579317089847,0
HH_24808,640,0.4292303221400178,0
HH_24809,634,0.4794862343004921,0
HH_24810,813,0.1278476377643051,0
HH_24811,800,0.3445501933997124,0
HH_24812,716,0.31872099557053135,0
HH_24813,759,0.23801293359501505,0
HH_24814,762,0.38037664555281936,0
HH_24815,703,0.5092015998023968,0
HH_24816,640,0.4009854279550129,0
HH_24817,806,0.5102706743079419,0
HH_24818,809,0.34857584650802387,0
HH_24819,652,0.5935588842209447,0
HH_24820,646,0.33330832720569914,0
HH_24821,625,0.23268296891244286,0
HH_24822,657,0.14757595875683602,0
HH_24823,660,0.5705010512521789,0
HH_24824,676,0.12231254927816257,0
HH_24825,650,0.4318837539633561,0
